,label_hType_mix,label_num_intersect,label_bld_avg_age,label_emp_rat_num,label_LUM5_single,label_RNR_nres,label_mdist_smallparks,label_nig_rat_daily,label_nig_rat_daily3,label_mdist_nres_daily,label_num_community_places,label_num_community_places_poi,label_avg_block_area,label_sphi,label_enterprises_empl_size,label_emp_rat_pop,label_den_nres_daily,label_mdist_parks,label_den_nres_non-daily,label_mdist_railways,label_mdist_highways,label_mdist_water,label_activity_density
MAE,0.18316949931413465,0.16252312406568878,0.23677023967190303,0.17312095636214936,0.2326803853373529,0.2701312471567002,0.19996767291792755,0.19306023067576275,0.1351010582853255,0.16254211385666173,0.18251473459612197,0.20790067583640423,0.19347047347956162,0.18555877054123535,0.2207450582945261,0.22031488843070543,0.19378768971283136,0.17836337191561344,0.16573826113651496,0.24243677913721995,0.20346652414464503,0.2420307855146952,0.17568261346037234
R2,-0.38665710372241024,0.4325861686512761,-0.27525902156236914,0.2910114088350919,-0.4259535020728571,-0.7052822114319621,0.4022750106765931,-0.13352596134823824,0.026974860368386477,0.36548924821463025,0.346619576266296,-0.8914303970391708,0.2941896529818899,0.1358439917332913,-0.3214882867039761,-0.7924417213940567,0.23548623293850135,-0.07816889433055785,0.2484273706929978,-0.14567058778513675,-0.03469628746876352,-0.11194932880592878,0.38695282868990555
RMSE,0.25211886462344607,0.2005141365645825,0.2872915956977314,0.21336484980657835,0.28788563807213735,0.33978817362990843,0.23130130687573683,0.26234533260051907,0.23650678105540368,0.19432641759818514,0.22963253980036633,0.2612393719423761,0.22806276022394947,0.23015660131037408,0.28251131713868477,0.279519397515784,0.24094668677241204,0.22075829116564402,0.23732368972456622,0.2948927178455296,0.26124351926682604,0.2820715003784246,0.21256028666230814
